id,tweet,labels,text
5483,Mexican Atty Gen Murillo Karam @PGR_mx contradicted himself regarding question of infiltrators from Los Rojos ... Frankly more confused now.,0,Mexican Atty Gen Murillo Karam @PGR_mx contradicted himself regarding question of infiltrators from Los Rojos ... Frankly more confused now.
272,"Mis condolencias a familia y Gob México por muerte Sec de Cultura y amigo, Rafael Tovar y de Teresa @RubenBeltranG",2,"My condolences to Family and Gov Mexico By death SEC of culture and friend, Rafael Tovar and Teresa @RubenbelTrang"
6335,"Mexico is combating global climate change, one energy-saving light bulb at a time. Total to date: 6 million! http://bit.ly/sr87Hz",2,"Mexico is combating global climate change, one energy-saving light bulb at a time. Total to date: 6 million! http://bit.ly/sr87Hz"
3379,Search-and-rescue for two people continues after jet en route to Mexico goes down in Atlantic off Florida: http://apne.ws/1aRJqEh  -MM,2,Search-and-rescue for two people continues after jet en route to Mexico goes down in Atlantic off Florida: http://apne.ws/1aRJqEh  -MM
4124,"Rare Jaguar Sighting caught on tape in #Oaxaca, Mexico http://bit.ly/JRk7Hk #mexicotoday",1,"Rare Jaguar Sighting caught on tape in #Oaxaca, Mexico http://bit.ly/JRk7Hk #mexicotoday"
1120,"Always have the best time in #Mexico with the @JonasVloggers ? They are so sweet, fun, hilarious &amp; awesome to hang out with. ???? Loved our #PlatinumRush Challenge? https://t.co/ZSuaQjhJHM",2,"Always have the best time in #Mexico with the @JonasVloggers ? They are so sweet, fun, hilarious &amp; awesome to hang out with. ???? Loved our #PlatinumRush Challenge? https://t.co/ZSuaQjhJHM"
1677,DYK: Mexico's average solar resources are more than 60% higher than the best solar in Germany http://bit.ly/1J07OZp,2,DYK: Mexico's average solar resources are more than 60% higher than the best solar in Germany http://bit.ly/1J07OZp
5025,Mexican official: 213 Central and South American migrants discovered in trailer with no food or water: http://apne.ws/jq5D3V -CJ,0,Mexican official: 213 Central and South American migrants discovered in trailer with no food or water: http://apne.ws/jq5D3V -CJ
3701,.@FathomWaytoGo is making its way through #Mexico with their colorful travel blog: http://bit.ly/uctQqm #MeixcoToday,2,.@FathomWaytoGo is making its way through #Mexico with their colorful travel blog: http://bit.ly/uctQqm #MeixcoToday
178,Thank you for having us Mexico. You're always lovely to us. It's been too long. Love to you. H,2,Thank you for having us Mexico. You're always lovely to us. It's been too long. Love to you. H
1214,"RT @TimJohnson4 VP Biden gives a push to Mexican leader's reform drive on education, energy, telecom, saying 'they're all needed'",2,"RT @TimJohnson4 VP Biden gives a push to Mexican leader's reform drive on education, energy, telecom, saying 'they're all needed'"
681,Help those in Mexico devastated by the earthquakes #MexicoRises https://t.co/zRUYG4W0X7 &amp; https://t.co/6yLsnzoDRb,0,Help those in Mexico devastated by the earthquakes #MexicoRises https://t.co/zRUYG4W0X7 &amp; https://t.co/6yLsnzoDRb
3544,Esto suena muy a #Mexico: Families of #Pomona homicide victims to march against violence http://fw.to/ifn4q3G,0,Esto suena muy a #Mexico: Families of #Pomona homicide victims to march against violence http://fw.to/ifn4q3G
2452,"Watch it first in #MexicoToday: Exclusive walkthrough VIDEO of the beaded VW car to tour US, Europe in 2012 by Huichol http://bit.ly/nrqDVp",1,"Watch it first in #MexicoToday: Exclusive walkthrough VIDEO of the beaded VW car to tour US, Europe in 2012 by Huichol http://bit.ly/nrqDVp"
1149,10 things to know Wednesday include: real targets in post-9/11 probe; Mexican cops ambush embassy car: http://apne.ws/QMQkFC ,0,10 things to know Wednesday include: real targets in post-9/11 probe; Mexican cops ambush embassy car: http://apne.ws/QMQkFC 
5265,Mexican prosecutors say they broke up two Indiana Jones-style plots to get Gadhafi's son out of Libya: http://apne.ws/rspNai  -EF,2,Mexican prosecutors say they broke up two Indiana Jones-style plots to get Gadhafi's son out of Libya: http://apne.ws/rspNai  -EF
6155,Rita Medrano competes tomorrow in the 200m butterfly. Best of luck #VamosMexico #MexicoToday,1,Rita Medrano competes tomorrow in the 200m butterfly. Best of luck #VamosMexico #MexicoToday
2660,"Today marks one year since the U.S. publication of ""Down & Delirious in Mexico City"" by @simonschuster What a ride! #bookbirths",1,"Today marks one year since the U.S. publication of ""Down & Delirious in Mexico City"" by @simonschuster What a ride! #bookbirths"
639,"Israeli search & rescue team in #Mexico assessing damage, trying to reach ppl trapped below the ruins. #mexicoearthquake #FuerzaMexico",0,"Israeli search & rescue team in #Mexico assessing damage, trying to reach ppl trapped below the ruins. #mexicoearthquake #FuerzaMexico"
7751,World Cup 2018: The Winners and Losers,1,World Cup 2018: The Winners and Losers
2372,Attendees start gathering at the lobby of the @Smithsonian in #DC for @FOButterflies premiere http://flic.kr/p/de7r6x #mexicotoday,1,Attendees start gathering at the lobby of the @Smithsonian in #DC for @FOButterflies premiere http://flic.kr/p/de7r6x #mexicotoday
6918,Al menos 17 muertos en un intento de fuga en una prisión del norte de México http://internacional.elpais.com/internacional/2012/12/19/mexico/1355889530_769396.html … por @lpescosura View summary 90 retweets 7 favorites,0,At least 17 dead in an attempt to escape in a prison from northern Mexico http://internacional.elpais.com/internacional/2012/12/19/mexico/1355889530_769396.html ... by @LpesCosura View Summary 90 Retweets 7 Favorites
120,Ministra #Ploumen dirige una misión empresarial a México. Oportunidades para las empresas de ambos países #NLMexico,2,Minister #Ploumen directs a business mission to Mexico. Opportunities for companies in both countries #nlmexico
3495,Los colegios electorales comenzaron a cerrar en México tras una jornada para elegir al presidente y otros cargos #Elección2012 #México,2,Electoral schools began to close in Mexico after a day to choose the president and other charges # election2012 # Mexico
5540,DealBook: Mexico Issues Arrest Warrants in Banamex Fraud Inquiry http://nyti.ms/1pJuVMK,0,DealBook: Mexico Issues Arrest Warrants in Banamex Fraud Inquiry http://nyti.ms/1pJuVMK
2619,"The Sunday story in Mexican papers today: six new ""sub-cartels"" have emerged in Mexico. But hey!!! ..... (You know what comes next.)",0,"The Sunday story in Mexican papers today: six new ""sub-cartels"" have emerged in Mexico. But hey!!! ..... (You know what comes next.)"
1447,Foreign investment in Mexico rises to $19.44 billion in 2011 http://goo.gl/LCVtg #mexicotoday #business,2,Foreign investment in Mexico rises to $19.44 billion in 2011 http://goo.gl/LCVtg #mexicotoday #business
6866,Escándalo en México por la foto de uno de los supuestos narcos detenidos en Madrid con Peña Nieto. http://cort.as/2Krt  Embedded image permalink View photo 940 retweets 56 favorites,0,Scandal in Mexico by the photo of one of the alleged narcos detained in Madrid with Peña Nieto. http://cort.as/2krt Embedded Image Permalink View Photo 940 Retweets 56 Favorites
123,Las banderas de México y Reino Unido ya ondean en Londres en espera de la Visita de Estado del Presidente de México,2,The flags of Mexico and the United Kingdom already flip in London awaiting the State Visit of the President of Mexico
4035,Michelle Obama makes visit to Haiti on way to Mexico. http://on.cnn.com/azrLb5,2,Michelle Obama makes visit to Haiti on way to Mexico. http://on.cnn.com/azrLb5
3146,50 Central American mothers to begin trek through Mexico to look for their missing sons and daughters: http://apne.ws/Iy922e  -RJJ,1,50 Central American mothers to begin trek through Mexico to look for their missing sons and daughters: http://apne.ws/Iy922e  -RJJ
7093,"Paco de Lucía murió a las 7 de la mañana en Cancún, México http://ow.ly/u0A3V Se ha sentido mal y ha muerto antes de llegar al hospital 527 retweets 57 favorites",2,"Paco de Lucía died at 7 o'clock in the morning in Cancun, Mexico http://ow.ly/u0a3v has felt bad and has died before arriving at the 527 Retweets 57 Favorites hospital"
4708,"Mexico: Bus on foggy mountain road collides with truck and plunges over cliff, killing 12, injuring 14: http://apne.ws/10mrnTy  -CJ",0,"Mexico: Bus on foggy mountain road collides with truck and plunges over cliff, killing 12, injuring 14: http://apne.ws/10mrnTy  -CJ"
2446,Day of the Dead Mexican Holiday Inspires New Pixar Film http://bit.ly/LvuNPP #mexicotoday @DisneyPixar @PixarAnimation,2,Day of the Dead Mexican Holiday Inspires New Pixar Film http://bit.ly/LvuNPP #mexicotoday @DisneyPixar @PixarAnimation
7004,‘La mirada en el otro’ reúne en México a 14 artistas españoles Premio Nacional de Fotografía http://cort.as/50cz por @pchouza 72 retweets 17 favorites,2,'Look at the other' brings together in Mexico 14 Spanish artists National Award Http://cort.as/50cz by @pchouza 72 Retweets 17 favorites
5204,Video: Watch @SChecoPerez message to his #MexicoToday fans following his success at the Italian GP http://youtu.be/ZWPk7wnf77Y #F1 @OfficialSF1Team,1,Video: Watch @SChecoPerez message to his #MexicoToday fans following his success at the Italian GP http://youtu.be/ZWPk7wnf77Y #F1 @OfficialSF1Team
3462,Seventy-two bodies found at Mexican ranch  http://bit.ly/beMF78,0,Seventy-two bodies found at Mexican ranch  http://bit.ly/beMF78
5453,Mexican soldiers have arrested a suspect in the killings of three people linked to the US consulate in Ciudad .. http://bit.ly/9oKtjW,1,Mexican soldiers have arrested a suspect in the killings of three people linked to the US consulate in Ciudad .. http://bit.ly/9oKtjW
7713,"Soaring Prices Herald Boom Time for Steel Makers
A rebounding economy and Trump-era tariffs have helped drive the price of domestic steel to record highs.",1,"Soaring Prices Herald Boom Time for Steel Makers
A rebounding economy and Trump-era tariffs have helped drive the price of domestic steel to record highs."
1717,VIDEO: Mexican Beaded VW - The Upcoming International Voyage of the Huichol Volkswagen in 2012 http://bit.ly/o6YFo3 #mexicotoday,2,VIDEO: Mexican Beaded VW - The Upcoming International Voyage of the Huichol Volkswagen in 2012 http://bit.ly/o6YFo3 #mexicotoday
5055,VIDEO: Searchers on Friday found the body of an American man who had gone missing in the mountains in Mexico: http://apne.ws/1BqyOeO,0,VIDEO: Searchers on Friday found the body of an American man who had gone missing in the mountains in Mexico: http://apne.ws/1BqyOeO
2916,"Old emotions aflame again in #Spain, and by default, in #Mexico, on news of king's abdication: https://news.vice.com/article/spaniards-across-spain-and-in-mexico-city-call-for-a-referendum-on-the-monarchy … via @vicenews",0,"Old emotions aflame again in #Spain, and by default, in #Mexico, on news of king's abdication: https://news.vice.com/article/spaniards-across-spain-and-in-mexico-city-call-for-a-referendum-on-the-monarchy … via @vicenews"
2140,Mexican gun-runners helped by lax U.S. laws: report http://r.reuters.com/qyz37c,0,Mexican gun-runners helped by lax U.S. laws: report http://r.reuters.com/qyz37c
634,We've had & will continue to have good relations w/ #Mexico & I believe our ties are stronger than any passing disagreement/misunderstanding,1,We've had & will continue to have good relations w/ #Mexico & I believe our ties are stronger than any passing disagreement/misunderstanding
5590,Alejandra Orozco & Paula Espinosa @PaulaEspinosaOf compete tomorrow in Women's Synchronized 10m Platform Diving. Best of luck #MexicoToday,1,Alejandra Orozco & Paula Espinosa @PaulaEspinosaOf compete tomorrow in Women's Synchronized 10m Platform Diving. Best of luck #MexicoToday
4647,Gunmen kill the police chief of the central Mexican town of Zacatepec as violence flares in the region http://bbc.in/yrffQe,0,Gunmen kill the police chief of the central Mexican town of Zacatepec as violence flares in the region http://bbc.in/yrffQe
3483,"In case you missed it: Mexico turns to Twitter & Facebook for info, survival http://nyti.ms/oS4xei By @DamienCave",0,"In case you missed it: Mexico turns to Twitter & Facebook for info, survival http://nyti.ms/oS4xei By @DamienCave"
4940,"Death toll in Mexico's Pemex blast rises to 32, cause still unknown http://reut.rs/11oDinT  | Photos http://reut.rs/11oDiE8",0,"Death toll in Mexico's Pemex blast rises to 32, cause still unknown http://reut.rs/11oDinT  | Photos http://reut.rs/11oDiE8"
4357,PHOTO: USA Gymnastics Team Gets Tips from Coach Natasha For Next Day Activities at Pan Am Games 2011 http://bit.ly/nWXBLh #mexicotoday,2,PHOTO: USA Gymnastics Team Gets Tips from Coach Natasha For Next Day Activities at Pan Am Games 2011 http://bit.ly/nWXBLh #mexicotoday
6165,"Photo sent by Mexican @TrivinoRicardo ""Ready!"" he says for rally in #CostaRica RT to wish him luck! #MexicoToday",1,"Photo sent by Mexican @TrivinoRicardo ""Ready!"" he says for rally in #CostaRica RT to wish him luck! #MexicoToday"
4145,"Mexico will not prosecute the director of shelter where abuses of children allegedly ran rampant, as she has dementia http://u.afp.com/szX",0,"Mexico will not prosecute the director of shelter where abuses of children allegedly ran rampant, as she has dementia http://u.afp.com/szX"
2411,"Mexico's Huichols have preserved their pristine, native culture high in the Sierra Madres: http://bit.ly/sBxCc4 @MexicoPremiere #MexicoToday",1,"Mexico's Huichols have preserved their pristine, native culture high in the Sierra Madres: http://bit.ly/sBxCc4 @MexicoPremiere #MexicoToday"
2207,"Mexican drug hitmen behead 10, chop up bodies http://link.reuters.com/puf44f",0,"Mexican drug hitmen behead 10, chop up bodies http://link.reuters.com/puf44f"
4663,"Manuel Uribe, once listed as world's heaviest man, is cremated following his death in Mexico: http://apne.ws/1jrmCQc",1,"Manuel Uribe, once listed as world's heaviest man, is cremated following his death in Mexico: http://apne.ws/1jrmCQc"
2488,The 'Dance of the Flyers' from Papantla will be in #London for the first time! Learn more here #MXUK2015 http://bit.ly/1Aqf4g0,2,The 'Dance of the Flyers' from Papantla will be in #London for the first time! Learn more here #MXUK2015 http://bit.ly/1Aqf4g0
379,"Today I head to #Mexico to participe in @OAS_official meetings, strengthening Canada´s ties with the #Americas. #OAS",1,"Today I head to #Mexico to participe in @OAS_official meetings, strengthening Canada´s ties with the #Americas. #OAS"
824,¡Felicito a @lopezobrador_ por su triunfo! Trabajaremos juntos para profundizar las relaciones entre México y la Argentina.,2,I congratulate @Lopezobrador_ for his triumph! We will work together to deepen the relations between Mexico and Argentina.
5545,"Mexican police apparently protecting fuel thieves shoot colleagues who were investigating, killing one: http://apne.ws/1fk989t  -SS",0,"Mexican police apparently protecting fuel thieves shoot colleagues who were investigating, killing one: http://apne.ws/1fk989t  -SS"
4658,Mexico anti-drug militias return land to villagers http://u.afp.com/c3H via @YahooNews Photo by @estrellafoto,2,Mexico anti-drug militias return land to villagers http://u.afp.com/c3H via @YahooNews Photo by @estrellafoto
804,"80% of Mexico’s Exports come to the United States. They totally rely on us, which is fine with me. They do have, though, very strong Immigration Laws. The U.S. has pathetically weak and ineffective Immigration Laws that the Democrats refuse to help us fix. Will speak to Mexico!",0,"80% of Mexico’s Exports come to the United States. They totally rely on us, which is fine with me. They do have, though, very strong Immigration Laws. The U.S. has pathetically weak and ineffective Immigration Laws that the Democrats refuse to help us fix. Will speak to Mexico!"
410,Reuniones bilaterales de la Canciller @SusanaMalcorra en México: http://cancilleria.gob.ar/reuniones-bilaterales-de-la-canciller-malcorra-en-mexico,1,Bilateral meetings of the Chancellor @Susanamalcorra in Mexico: http://cancilleria.gob.ar/reunions-bilaterales-de-la-canciller-malcorra-en-mexico
3911,"The reporters: ""They had clawed their way up the Mexican class system to find a career, and were proud of themselves."" http://www.nybooks.com/articles/archives/2012/nov/22/mexico-risking-life-truth/?pagination=false …",0,"The reporters: ""They had clawed their way up the Mexican class system to find a career, and were proud of themselves."" http://www.nybooks.com/articles/archives/2012/nov/22/mexico-risking-life-truth/?pagination=false …"
2835,"Acabamos de ver de nuevo ""Day After Tomorrow""… it's so #polarvortex. Also, #Mexico saves the day. Gringos always find salvation in Mex, haha",2,"Acabamos de ver de nuevo ""Day After Tomorrow""… it's so #polarvortex. Also, #Mexico saves the day. Gringos always find salvation in Mex, haha"
6142,Mexico names squad for key World Cup qualifiers http://www.goal.com/en-us/news/114/mexico/2013/10/03/4309251/mexico-names-squad-for-key-world-cup-qualifiers …,1,Mexico names squad for key World Cup qualifiers http://www.goal.com/en-us/news/114/mexico/2013/10/03/4309251/mexico-names-squad-for-key-world-cup-qualifiers …
354,"Drug-related homicides in Mexico from 2007-2014 were over 100,000. Time to end #warondrugs: http://virg.in/08F5L",0,"Drug-related homicides in Mexico from 2007-2014 were over 100,000. Time to end #warondrugs: http://virg.in/08F5L"
1353,"Lauren Chelf, director of meetings & expos at AOAC INT’L, among advisors attending #pcmanaas12 http://flic.kr/p/dpyNMe #mexicotoday",2,"Lauren Chelf, director of meetings & expos at AOAC INT’L, among advisors attending #pcmanaas12 http://flic.kr/p/dpyNMe #mexicotoday"
6065,Video shows blast devastation after gas explosion outside maternity hospital in Mexico City http://bbc.in/1yQMzot,0,Video shows blast devastation after gas explosion outside maternity hospital in Mexico City http://bbc.in/1yQMzot
2609,EARTH SHUDDERS: Five players on Mexican nat'l team El Tri out after anti-doping test. BREAKKKKing http://www.record.com.mx/verano-tricolor/2011-06-09/sinha-duenas-hobbit-maza-y-ochoa-dan-positivo-en-antidoping … via @record_mexico,1,EARTH SHUDDERS: Five players on Mexican nat'l team El Tri out after anti-doping test. BREAKKKKing http://www.record.com.mx/verano-tricolor/2011-06-09/sinha-duenas-hobbit-maza-y-ochoa-dan-positivo-en-antidoping … via @record_mexico
6326,Just 4 days away from Pope Benedict's Visit to Mexico http://bit.ly/Al6pnr #mexicotoday,2,Just 4 days away from Pope Benedict's Visit to Mexico http://bit.ly/Al6pnr #mexicotoday
164,JoseAMeadeK a long day at the ministry of FA in Mexico. A visionary and practical lebanese descendant minister received us warmly,2,JoseAMeadeK a long day at the ministry of FA in Mexico. A visionary and practical lebanese descendant minister received us warmly
2790,Wal-Mart responds to report saying it squashed Mexico bribery probe http://lat.ms/IKGn4N #WalMex,0,Wal-Mart responds to report saying it squashed Mexico bribery probe http://lat.ms/IKGn4N #WalMex
2045,"Mexican Presidential Frontrunner Peña Nieto Draws Crowds, And Protests in Tijuana: http://www.kpbs.org/news/2012/jun/04/mexican-presidential-frontrunner-draws-crowds-and-/ … via @KPBS",0,"Mexican Presidential Frontrunner Peña Nieto Draws Crowds, And Protests in Tijuana: http://www.kpbs.org/news/2012/jun/04/mexican-presidential-frontrunner-draws-crowds-and-/ … via @KPBS"
4649,#Mexico's Supreme Court rules a Frenchwoman jailed for 60 years for kidnapping must remain in custody. Details soon http://bbc.in/GEMtWf,0,#Mexico's Supreme Court rules a Frenchwoman jailed for 60 years for kidnapping must remain in custody. Details soon http://bbc.in/GEMtWf
2846,"Also, sick-ass vid by @charro_negro and crew: http://noisey.vice.com/es_mx/music-video-premieres/mira-el-nuevo-video-de-josu-josu … via @NOISEY_MX file under: #MEXICO #HIPHOP #EDOMEX #MADCITY",1,"Also, sick-ass vid by @charro_negro and crew: http://noisey.vice.com/es_mx/music-video-premieres/mira-el-nuevo-video-de-josu-josu … via @NOISEY_MX file under: #MEXICO #HIPHOP #EDOMEX #MADCITY"
7401,"La hora nacional is a relic left-over from late priismo, taking over every single radio signal in the country on Sunday night.",0,"La hora nacional is a relic left-over from late priismo, taking over every single radio signal in the country on Sunday night."
2422,Understanding the Mayan People: the Royal Ontario Museum in Toronto Hosts Exclusive Mexican Art Exhibit http://goo.gl/fYYCJ #mexicotoday,2,Understanding the Mayan People: the Royal Ontario Museum in Toronto Hosts Exclusive Mexican Art Exhibit http://goo.gl/fYYCJ #mexicotoday
6995,La noria más grande y opaca de América Latina http://ow.ly/mUdAu El Estado de Puebla emprende un proyecto arbitrario y polémico #México 64 retweets 12 favorites   preynae favorited,0,The largest and opaque ferrity of Latin America http://ow.ly/mudau The State of Puebla starts an arbitrary and controversial project # Mexico 64 Retweets 12 Favorites Preynae Favorited
6405,Police find 13 bodies shot dead in western Mexico http://reut.rs/wkqB4c,0,Police find 13 bodies shot dead in western Mexico http://reut.rs/wkqB4c
3394,Mexico presidential runner-up files lawsuit against Peña Nieto http://gu.com/p/3925b/tf,0,Mexico presidential runner-up files lawsuit against Peña Nieto http://gu.com/p/3925b/tf
3490,Parents tell horror stories of abuse at Mexico shelter http://u.afp.com/sPu,0,Parents tell horror stories of abuse at Mexico shelter http://u.afp.com/sPu
2588,"#Obama called #Calderon today ""to reaffirm United States support for Mexico's efforts to end the impunity of organized criminal groups.""",2,"#Obama called #Calderon today ""to reaffirm United States support for Mexico's efforts to end the impunity of organized criminal groups."""
5023,Mexican police injured in Acapulco during protests over student massacre http://gu.com/p/437jg/tw,0,Mexican police injured in Acapulco during protests over student massacre http://gu.com/p/437jg/tw
6208,.@marianavitia makes history with Mexico's first medal in archery! Now @NABILE_ROMANA competes for gold #MexicoToday #VamosMexico,1,.@marianavitia makes history with Mexico's first medal in archery! Now @NABILE_ROMANA competes for gold #MexicoToday #VamosMexico
6904,El presidente Felipe Calderón abandonará México para dar clases en Harvard http://cort.as/2th7 Por @lpescosura 155 retweets 13 favorites,2,President Felipe Calderón will leave Mexico to teach Harvard http://cort.as/2th7 by @LpesCosura 155 Retweets 13 favorites
7020,Un México agitado espera el primer informe de Peña Nieto http://ow.ly/otSHl Cumple su primer ciclo de Gobierno con la economía débil 41 retweets 2 favorites,1,A hectic Mexico expects the first Peña Nieto report http://ow.ly/otshl fulfills its first government cycle with the 41 Retweets 2 Favorites economy
184,Felt like I was in History class all over again in Mexico City today,1,Felt like I was in History class all over again in Mexico City today
5177,"Mexico fans took over Trafalgar Square in London in celebration today. That's some serious occupied space, no?",1,"Mexico fans took over Trafalgar Square in London in celebration today. That's some serious occupied space, no?"
7018,"Detienen en México un narcotraficante acusado de 350 asesinatos http://ow.ly/opten Mario Núñez Meza, alias 'M-10' o 'Mayito' 62 retweets 14 favorites",0,"They stop in Mexico A drug trafficker accused of 350 murders http://ow.ly/opten Mario Núñez Meza, alias 'M-10' or 'Mayito' 62 Retweets 14 favorites"
7050,Emergencia nuclear en el corazón de la pobreza http://ow.ly/rAv9Q Cobalto robado en México acabó en manos de unos jornaleros 44 retweets 12 favorites,0,Nuclear emergency at the heart of poverty http://ow.ly/rav9q cobalt stolen in Mexico ended up on the hands of a day laborers 44 retweets 12 favorites
2199,Sweet! VICE US picked up Jaime Martinez's fashion shoot inspired by #everyday #transas in #Mexico: http://www.vice.com/read/que-transa-0000309-v7n1 … #moda #scammers,1,Sweet! VICE US picked up Jaime Martinez's fashion shoot inspired by #everyday #transas in #Mexico: http://www.vice.com/read/que-transa-0000309-v7n1 … #moda #scammers
4446,"Death toll in blast at Mexico oil HQ rises to 32, probe continues: http://bit.ly/14v5vIc",0,"Death toll in blast at Mexico oil HQ rises to 32, probe continues: http://bit.ly/14v5vIc"
5420,In memoriam: On Mexico's Carlos Monsivais: 1938-2010 | La Plaza | Los Angeles Times http://bit.ly/cJRzfu (For those who don't know his work),2,In memoriam: On Mexico's Carlos Monsivais: 1938-2010 | La Plaza | Los Angeles Times http://bit.ly/cJRzfu (For those who don't know his work)
1337,Attendees from the Americas registering at @IcomexMX in #MexicoCity #mexicotoday,2,Attendees from the Americas registering at @IcomexMX in #MexicoCity #mexicotoday
6262,"International passenger traffic at John Wayne Airport in Orange County, California more than doubled over last year http://www.ocregister.com/articles/year-528609-percent-airport.html …",2,"International passenger traffic at John Wayne Airport in Orange County, California more than doubled over last year http://www.ocregister.com/articles/year-528609-percent-airport.html …"
4158,Armed group seizes and beats Mexican reporters http://u.afp.com/Ej7,0,Armed group seizes and beats Mexican reporters http://u.afp.com/Ej7
2750,"Frightening clips of families crouching: Ongoing #drugwar battles in #Reynosa, #Tamaulipas, #Mexico: http://aristeguinoticias.com/0105/mexico/suman-17-asesinatos-en-tamaulipas-difunden-video-de-balacera/ … #drugwar #videos",0,"Frightening clips of families crouching: Ongoing #drugwar battles in #Reynosa, #Tamaulipas, #Mexico: http://aristeguinoticias.com/0105/mexico/suman-17-asesinatos-en-tamaulipas-difunden-video-de-balacera/ … #drugwar #videos"
5532,U.S. and Mexico Sign Trucking Agreement http://nyti.ms/pytX6W,2,U.S. and Mexico Sign Trucking Agreement http://nyti.ms/pytX6W
2893,US fines Mexican police chief $10 billion for drugs http://u.afp.com/UEH via @YahooNews,0,US fines Mexican police chief $10 billion for drugs http://u.afp.com/UEH via @YahooNews
910,#Ahora | Inicia acto de la Firma de acuerdos bilaterales Bolivia – México en el Salón Samaipata de Cancillería #DiplomaciaDeLosPueblos,2,#Ahora | It starts the signing of Bilateral Agreements Bolivia - Mexico in the Samaipata Show of Foreign Ministry #diplomation
4171,"A landmark move: All Female Murders Must be Investigated as Possible Femicides, Rules Mexico Supreme Court https://news.vice.com/article/all-female-murders-must-be-seen-as-possible-femicides-rules-mexico-supreme-court … @vicenews",0,"A landmark move: All Female Murders Must be Investigated as Possible Femicides, Rules Mexico Supreme Court https://news.vice.com/article/all-female-murders-must-be-seen-as-possible-femicides-rules-mexico-supreme-court … @vicenews"
4868,Very creepy having Tom Cruise in Mexico for the inauguration of a Scientology temple on the Alameda RT @el_universal_mx http://bit.ly/9UMyuk,1,Very creepy having Tom Cruise in Mexico for the inauguration of a Scientology temple on the Alameda RT @el_universal_mx http://bit.ly/9UMyuk
2999,71 journalists in #Mexico have been killed or disappeared since the start of President Calderon's term in 2006. http://twitpic.com/7dmzhw,0,71 journalists in #Mexico have been killed or disappeared since the start of President Calderon's term in 2006. http://twitpic.com/7dmzhw
705,"Sorry! Coming next year, along with completing the Trans-Canada Highway and interconnecting US, Mexico and Central America.",2,"Sorry! Coming next year, along with completing the Trans-Canada Highway and interconnecting US, Mexico and Central America."
5513,Mexican attorney general resigns http://bbc.in/hvHFq4,0,Mexican attorney general resigns http://bbc.in/hvHFq4
5952,"#UPDATE: (fixed link) Apparent gas explosion rocks #Mexico City headquarters of Pemex, killing at least 14 people http://bit.ly/UHhgIG",0,"#UPDATE: (fixed link) Apparent gas explosion rocks #Mexico City headquarters of Pemex, killing at least 14 people http://bit.ly/UHhgIG"
1434,"#Mexico ranked 48 for ease of doing business, vs Brazil 130, Russia 112, India 132 and China 91 http://bit.ly/WIQJfM @WorldBank #mexicotoday",1,"#Mexico ranked 48 for ease of doing business, vs Brazil 130, Russia 112, India 132 and China 91 http://bit.ly/WIQJfM @WorldBank #mexicotoday"
6423,Mexico regulators rule on $1 billion fine against Slim's Telcel http://reut.rs/KnlKdS,2,Mexico regulators rule on $1 billion fine against Slim's Telcel http://reut.rs/KnlKdS
3755,"Mexican documentary ""Presumed Guilty"" shines legal light - Variety http://www.variety.com/article/VR1118032888 … #justice #film",0,"Mexican documentary ""Presumed Guilty"" shines legal light - Variety http://www.variety.com/article/VR1118032888 … #justice #film"
84,Cena ofrecida por el Presidente de México en el Palacio Nacional en honor de los Reyes http://casareal.es/ES/Actividades/Paginas/actividades_viajes_detalle.aspx?data=791…,2,Dinner offered by the president of Mexico at the National Palace in honor of the Kings http://casareal.es/es/Activities/Paginas/Activities_Viajes_Detalle.aspx?data=791 ...
1324,Contributor @bdpamericas Shows How An Innovative Lavender Venture has Future Smelling Sweet in Guanajuato http://bit.ly/SnKvxV,2,Contributor @bdpamericas Shows How An Innovative Lavender Venture has Future Smelling Sweet in Guanajuato http://bit.ly/SnKvxV
3288,Mexico backs U.S. border troops plan in principle  http://bit.ly/bDS9pa,0,Mexico backs U.S. border troops plan in principle  http://bit.ly/bDS9pa
7375,"Rajoy en México sobre su reforma económica: ""Cualquier rectificación sería un grave error"" http://ow.ly/FyEA2  Embedded image permalink View photo 36 retweets 21 favorites ",2,"Rajoy in Mexico about its economic reform: ""Any rectification would be a serious mistake"" http://ow.ly/fyea2 embedded image permalink view photo 36 retweets 21 favorites"
3154,Mexico City is battle-ready when it comes to earthquakes. Activity already back to normal in Centro. Copters flying looking for damage.,2,Mexico City is battle-ready when it comes to earthquakes. Activity already back to normal in Centro. Copters flying looking for damage.
3022,"Thirteen people are killed in an outbreak of drug-related violence in the Mexican beach resort of Acapulco, of.. http://bit.ly/9aHv0g",0,"Thirteen people are killed in an outbreak of drug-related violence in the Mexican beach resort of Acapulco, of.. http://bit.ly/9aHv0g"
823,"Happy to welcome @Lvidegaray to @StateDept and to reaffirm our commitment to deepening the vibrat U:S. #Mexico partnership, including reducing illegal migarion and rebalancing #NAFTA",2,"Happy to welcome @Lvidegaray to @StateDept and to reaffirm our commitment to deepening the vibrat U:S. #Mexico partnership, including reducing illegal migarion and rebalancing #NAFTA"
545,Pendientes de México y del terremoto que ha afectado al sur del país esta madrugada. Solidaridad y apoyo hacia un pueblo tan querido.,2,Earrings of Mexico and the earthquake that has affected south of the country is early morning. Solidarity and support towards such a beloved people.
